id;name;geoid;geoname;value;datetime
600;Precio mercado SPOT Diario España;3;España;105;2022-01-04T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;115.11;2022-01-04T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;153.77;2022-01-04T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;161.03;2022-01-04T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;178.91;2022-01-04T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;190;2022-01-04T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;189.88;2022-01-04T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;182.42;2022-01-04T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;182.46;2022-01-04T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;179.59;2022-01-04T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;163.2;2022-01-04T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;157.3;2022-01-04T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;157.3;2022-01-04T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;163.78;2022-01-04T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;184.94;2022-01-04T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;178.99;2022-01-04T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;156.12;2022-01-04T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;148.65;2022-01-04T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;137.92;2022-01-04T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;105;2022-01-04T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;120.11;2022-01-05T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;105.1;2022-01-05T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;84.5;2022-01-05T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;75.38;2022-01-05T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;79.11;2022-01-05T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;94.79;2022-01-05T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;169.04;2022-01-05T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;206.07;2022-01-05T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;211.13;2022-01-05T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;213.86;2022-01-05T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;209.1;2022-01-05T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;202.8;2022-01-05T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;199.89;2022-01-05T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;197.34;2022-01-05T13:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;195.6;2022-01-05T14:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;200;2022-01-05T15:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;206.07;2022-01-05T16:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;211.23;2022-01-05T17:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;225;2022-01-05T18:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;250.34;2022-01-05T19:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;241.93;2022-01-05T20:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;218.95;2022-01-05T21:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;207.46;2022-01-05T22:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;200;2022-01-05T23:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;207.15;2022-01-06T00:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;204.22;2022-01-06T01:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;191.82;2022-01-06T02:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;180.7;2022-01-06T03:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;170.1;2022-01-06T04:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;194.38;2022-01-06T05:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;204.22;2022-01-06T06:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;216.14;2022-01-06T07:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;219.42;2022-01-06T08:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;220;2022-01-06T09:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;214.9;2022-01-06T10:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;207.9;2022-01-06T11:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;205;2022-01-06T12:00:00+01:00
600;Precio mercado SPOT Diario España;3;España;204.43;2022-01-06T13:00:00+01:00
